seq,send_time,recv_time,heart_rate,label,delay
1642,1770751311.8340163,1770751311.8844717,119,ALERT,0.050455331802368164
1643,1770751311.8536682,1770751311.9040568,114,ALERT,0.05038857460021973
1644,1770751311.8744018,1770751311.9249616,125,CRITICAL,0.05055975914001465
1645,1770751311.8968623,1770751311.947291,123,CRITICAL,0.05042862892150879
1646,1770751311.9199274,1770751311.9702148,110,ALERT,0.050287485122680664
1647,1770751311.9433193,1770751311.9938827,122,CRITICAL,0.05056333541870117
1648,1770751311.9661376,1770751312.0165648,123,CRITICAL,0.05042719841003418
1649,1770751311.9861078,1770751312.0364215,122,CRITICAL,0.050313711166381836
1650,1770751312.0061922,1770751312.0566425,130,CRITICAL,0.05045032501220703
1651,1770751312.0254772,1770751312.0759835,130,CRITICAL,0.0505063533782959
1652,1770751312.0483384,1770751312.098616,113,ALERT,0.0502774715423584
1653,1770751312.0707097,1770751312.12123,110,ALERT,0.05052018165588379
1654,1770751312.0916045,1770751312.1421337,124,CRITICAL,0.05052924156188965
1655,1770751312.1192062,1770751312.1694574,122,CRITICAL,0.05025124549865723
1656,1770751312.1402924,1770751312.190684,112,ALERT,0.05039167404174805
1657,1770751312.168405,1770751312.2186604,120,ALERT,0.05025529861450195
1658,1770751312.1895921,1770751312.239986,112,ALERT,0.05039381980895996
1659,1770751312.2164133,1770751312.2667341,112,ALERT,0.05032086372375488
1660,1770751312.2407115,1770751312.2911005,125,CRITICAL,0.05038905143737793
1661,1770751312.2622538,1770751312.3126864,112,ALERT,0.050432682037353516
1662,1770751312.2844696,1770751312.3347995,112,ALERT,0.05032992362976074
1663,1770751312.3093522,1770751312.3598864,113,ALERT,0.05053424835205078
1664,1770751312.329196,1770751312.379483,112,ALERT,0.05028700828552246
1665,1770751312.3542206,1770751312.4046838,124,CRITICAL,0.050463199615478516
1666,1770751312.3782094,1770751312.4287035,117,ALERT,0.05049419403076172
1667,1770751312.3986712,1770751312.449126,129,CRITICAL,0.05045485496520996
1668,1770751312.418521,1770751312.469133,117,ALERT,0.05061197280883789
1669,1770751312.4388468,1770751312.4893909,126,CRITICAL,0.050544023513793945
1670,1770751312.4621496,1770751312.5127378,118,ALERT,0.050588130950927734
1671,1770751312.482914,1770751312.5334594,126,CRITICAL,0.050545454025268555
1672,1770751312.5057485,1770751312.5561311,128,CRITICAL,0.05038261413574219
1673,1770751312.5244665,1770751312.5748324,127,CRITICAL,0.05036592483520508
1674,1770751312.5453472,1770751312.5958147,123,CRITICAL,0.050467491149902344
1675,1770751312.566283,1770751312.617188,123,CRITICAL,0.05090498924255371
1676,1770751312.591607,1770751312.6421618,116,ALERT,0.050554752349853516
1677,1770751312.6114898,1770751312.6620488,125,CRITICAL,0.050559043884277344
1678,1770751312.6328704,1770751312.683202,113,ALERT,0.05033159255981445
1679,1770751312.6526887,1770751312.7029839,115,ALERT,0.050295114517211914
1680,1770751312.6751654,1770751312.7256403,128,CRITICAL,0.05047488212585449
1681,1770751312.6964092,1770751312.7468276,120,ALERT,0.05041837692260742
1682,1770751312.7231765,1770751312.7739272,121,CRITICAL,0.050750732421875
1683,1770751312.742676,1770751312.7932076,123,CRITICAL,0.050531625747680664
1684,1770751312.7662113,1770751312.8168354,114,ALERT,0.05062413215637207
1685,1770751312.786112,1770751312.8366332,121,CRITICAL,0.050521135330200195
1686,1770751312.8038135,1770751312.854004,119,ALERT,0.05019044876098633
1687,1770751312.8284457,1770751312.8787243,116,ALERT,0.050278663635253906
1688,1770751312.8534591,1770751312.903924,115,ALERT,0.05046486854553223
1689,1770751312.875955,1770751312.9263709,128,CRITICAL,0.050415754318237305
1690,1770751312.8978622,1770751312.9483044,116,ALERT,0.05044221878051758
1691,1770751312.9231837,1770751312.973931,119,ALERT,0.05074739456176758
1692,1770751312.9459074,1770751312.9962811,129,CRITICAL,0.05037379264831543
1693,1770751312.9672203,1770751313.01801,115,ALERT,0.050789594650268555
1694,1770751312.9903214,1770751313.0407493,117,ALERT,0.050427913665771484
1695,1770751313.0117073,1770751313.062271,128,CRITICAL,0.050563812255859375
1696,1770751313.035025,1770751313.085699,110,ALERT,0.0506742000579834
1697,1770751313.0555918,1770751313.1060922,122,CRITICAL,0.05050039291381836
1698,1770751313.0808792,1770751313.1312447,123,CRITICAL,0.050365447998046875
1699,1770751313.102458,1770751313.1527944,128,CRITICAL,0.050336360931396484
1700,1770751313.1252239,1770751313.1755538,114,ALERT,0.05032992362976074
1701,1770751313.1509204,1770751313.2015955,130,CRITICAL,0.050675153732299805
1703,1770751313.1954534,1770751313.2460842,124,CRITICAL,0.050630807876586914
1704,1770751313.2227993,1770751313.273339,119,ALERT,0.05053973197937012
1705,1770751313.249901,1770751313.3003745,78,NORMAL,0.05047345161437988
1706,1770751313.2774072,1770751313.3278193,87,NORMAL,0.05041217803955078
1708,1770751313.3261616,1770751313.37669,90,NORMAL,0.05052828788757324
1709,1770751313.376891,1770751313.4272528,83,NORMAL,0.05036187171936035
1710,1770751313.3996816,1770751313.4502828,72,NORMAL,0.05060124397277832
1711,1770751313.4195402,1770751313.4701405,62,NORMAL,0.050600290298461914
1712,1770751313.4421747,1770751313.4926355,85,NORMAL,0.0504608154296875
1713,1770751313.462552,1770751313.513089,84,NORMAL,0.0505368709564209
1714,1770751313.487541,1770751313.5382192,75,NORMAL,0.050678253173828125
1715,1770751313.507418,1770751313.5579083,62,NORMAL,0.050490379333496094
1716,1770751313.5272846,1770751313.5779574,86,NORMAL,0.05067276954650879
1717,1770751313.5494618,1770751313.5999436,71,NORMAL,0.05048179626464844
1718,1770751313.5688772,1770751313.6193633,60,NORMAL,0.050486087799072266
1719,1770751313.5936627,1770751313.6442015,74,NORMAL,0.05053877830505371
1720,1770751313.6182063,1770751313.6685865,80,NORMAL,0.05038022994995117
1721,1770751313.642582,1770751313.693178,62,NORMAL,0.050595998764038086
1723,1770751313.6898,1770751313.7401075,85,NORMAL,0.050307512283325195
1724,1770751313.711302,1770751313.761791,62,NORMAL,0.050488948822021484
1725,1770751313.7334,1770751313.7837348,73,NORMAL,0.05033469200134277
1726,1770751313.7554986,1770751313.806212,75,NORMAL,0.050713300704956055
1727,1770751313.774125,1770751313.8245213,63,NORMAL,0.05039620399475098
1728,1770751313.793164,1770751313.8436432,69,NORMAL,0.05047917366027832
1729,1770751313.8138516,1770751313.8641539,79,NORMAL,0.05030226707458496
1730,1770751313.8341322,1770751313.8845732,73,NORMAL,0.05044102668762207
1731,1770751313.8557541,1770751313.9061868,73,NORMAL,0.050432682037353516
1732,1770751313.8741448,1770751313.9247532,73,NORMAL,0.05060839653015137
1733,1770751313.8941414,1770751313.9447544,64,NORMAL,0.0506129264831543
1734,1770751313.9159138,1770751313.9663544,122,CRITICAL,0.05044054985046387
1736,1770751313.9578052,1770751314.0082438,124,CRITICAL,0.050438642501831055
1737,1770751313.9787173,1770751314.0292568,118,ALERT,0.050539493560791016
1738,1770751314.002064,1770751314.0525737,116,ALERT,0.05050969123840332
1740,1770751314.0476637,1770751314.098397,122,CRITICAL,0.050733327865600586
1741,1770751314.072633,1770751314.1231449,116,ALERT,0.050511837005615234
1743,1770751314.126536,1770751314.1769176,115,ALERT,0.05038166046142578
1744,1770751314.1501796,1770751314.200553,116,ALERT,0.05037331581115723
1745,1770751314.1701994,1770751314.2205625,123,CRITICAL,0.05036306381225586
1746,1770751314.1889231,1770751314.2391744,129,CRITICAL,0.05025124549865723
1747,1770751314.2141259,1770751314.2644286,129,CRITICAL,0.050302743911743164
1748,1770751314.2391086,1770751314.2893088,123,CRITICAL,0.05020022392272949
1750,1770751314.2891562,1770751314.339721,124,CRITICAL,0.05056476593017578
1751,1770751314.3117535,1770751314.3621657,112,ALERT,0.05041217803955078
1752,1770751314.3341427,1770751314.3846476,110,ALERT,0.05050492286682129
1753,1770751314.3585987,1770751314.4090288,129,CRITICAL,0.0504300594329834
1754,1770751314.3800988,1770751314.4302607,122,CRITICAL,0.05016183853149414
1755,1770751314.4047313,1770751314.4550598,113,ALERT,0.05032849311828613
1756,1770751314.429189,1770751314.4795277,130,CRITICAL,0.0503387451171875
1757,1770751314.45086,1770751314.5015492,119,ALERT,0.0506892204284668
1758,1770751314.4712877,1770751314.5218472,115,ALERT,0.05055952072143555
1759,1770751314.4901934,1770751314.5407293,112,ALERT,0.05053591728210449
1761,1770751314.5378392,1770751314.588359,122,CRITICAL,0.05051994323730469
1763,1770751314.5822284,1770751314.6327593,120,ALERT,0.05053091049194336
1764,1770751314.6059043,1770751314.6562498,123,CRITICAL,0.050345420837402344
1765,1770751314.628518,1770751314.6787853,123,CRITICAL,0.05026721954345703
1766,1770751314.6542583,1770751314.7045932,121,CRITICAL,0.050334930419921875
1767,1770751314.6787212,1770751314.7292275,127,CRITICAL,0.0505063533782959
1769,1770751314.7265167,1770751314.7769377,118,ALERT,0.05042099952697754
1770,1770751314.7485583,1770751314.7988684,115,ALERT,0.05031013488769531
1771,1770751314.7701693,1770751314.8206146,120,ALERT,0.0504453182220459
1772,1770751314.7941978,1770751314.8446279,130,CRITICAL,0.0504300594329834
1773,1770751314.817448,1770751314.8678193,120,ALERT,0.050371408462524414
1774,1770751314.8361907,1770751314.8864844,129,CRITICAL,0.050293684005737305
1775,1770751314.8574364,1770751314.9077666,116,ALERT,0.050330162048339844
1776,1770751314.8784606,1770751314.9290123,113,ALERT,0.050551652908325195
1777,1770751314.9002614,1770751314.9505148,123,CRITICAL,0.05025339126586914
1778,1770751314.9198425,1770751314.9702694,120,ALERT,0.05042695999145508
1779,1770751314.9437444,1770751314.9942603,129,CRITICAL,0.05051589012145996
1780,1770751314.9650383,1770751315.0153918,120,ALERT,0.0503535270690918
1781,1770751314.9845808,1770751315.0348363,130,CRITICAL,0.050255537033081055
1782,1770751315.0021927,1770751315.0528235,126,CRITICAL,0.050630807876586914
1783,1770751315.0211356,1770751315.0714972,130,CRITICAL,0.05036163330078125
1784,1770751315.0470538,1770751315.0978076,130,CRITICAL,0.05075383186340332
1785,1770751315.0721493,1770751315.1224144,114,ALERT,0.05026507377624512
1786,1770751315.0975544,1770751315.147941,130,CRITICAL,0.050386667251586914
1788,1770751315.1390545,1770751315.1895735,119,ALERT,0.05051898956298828
1790,1770751315.186151,1770751315.2366827,126,CRITICAL,0.050531625747680664
1791,1770751315.2103183,1770751315.2608993,127,CRITICAL,0.05058097839355469
1792,1770751315.2330718,1770751315.2833061,112,ALERT,0.050234317779541016
1793,1770751315.257109,1770751315.3074472,123,CRITICAL,0.0503382682800293
1794,1770751315.2790687,1770751315.3296764,129,CRITICAL,0.05060768127441406
1795,1770751315.3087823,1770751315.3590345,130,CRITICAL,0.05025219917297363
1796,1770751315.3341737,1770751315.384574,128,CRITICAL,0.0504002571105957
1797,1770751315.3579774,1770751315.408303,122,CRITICAL,0.050325632095336914
1798,1770751315.3832858,1770751315.4338694,119,ALERT,0.050583600997924805
1799,1770751315.4061635,1770751315.4566119,124,CRITICAL,0.05044841766357422
1800,1770751315.4285297,1770751315.4788897,114,ALERT,0.05035996437072754
1801,1770751315.4507914,1770751315.501259,130,CRITICAL,0.050467729568481445
1802,1770751315.4746537,1770751315.5251331,125,CRITICAL,0.05047941207885742
1803,1770751315.496906,1770751315.547298,112,ALERT,0.05039191246032715
1806,1770751315.5637274,1770751315.6142995,127,CRITICAL,0.05057215690612793
1807,1770751315.585048,1770751315.6354272,114,ALERT,0.050379276275634766
1808,1770751315.6077914,1770751315.6581285,118,ALERT,0.05033707618713379
1810,1770751315.654531,1770751315.7051704,129,CRITICAL,0.05063939094543457
1811,1770751315.67676,1770751315.727141,123,CRITICAL,0.05038094520568848
1812,1770751315.6989396,1770751315.7495067,120,ALERT,0.0505671501159668
1813,1770751315.7186432,1770751315.7692487,120,ALERT,0.05060553550720215
1814,1770751315.746118,1770751315.796535,128,CRITICAL,0.05041694641113281
1815,1770751315.7695494,1770751315.8198428,121,CRITICAL,0.0502934455871582
1817,1770751315.8127635,1770751315.8632333,112,ALERT,0.05046987533569336
1818,1770751315.831701,1770751315.8823302,119,ALERT,0.0506291389465332
1819,1770751315.8553774,1770751315.9059799,117,ALERT,0.05060243606567383
1820,1770751315.8785763,1770751315.9290586,127,CRITICAL,0.05048227310180664
1821,1770751315.8951023,1770751315.9456234,125,CRITICAL,0.050521135330200195
1822,1770751315.9101937,1770751315.9605932,123,CRITICAL,0.0503995418548584
1823,1770751315.932104,1770751315.9823024,130,CRITICAL,0.05019831657409668
1824,1770751315.951419,1770751316.0021288,129,CRITICAL,0.05070972442626953
1825,1770751315.9729602,1770751316.0232813,117,ALERT,0.050321102142333984
1827,1770751316.0185173,1770751316.0690978,119,ALERT,0.050580501556396484
1828,1770751316.0408666,1770751316.0912898,123,CRITICAL,0.05042314529418945
1829,1770751316.0637956,1770751316.1141984,122,CRITICAL,0.05040287971496582
1830,1770751316.086893,1770751316.1373477,127,CRITICAL,0.05045461654663086
1832,1770751316.1314785,1770751316.1819997,129,CRITICAL,0.050521135330200195
1833,1770751316.1523104,1770751316.202504,126,CRITICAL,0.05019354820251465
1834,1770751316.1764007,1770751316.2266805,125,CRITICAL,0.050279855728149414
1835,1770751316.1983702,1770751316.2487671,111,ALERT,0.05039691925048828
1836,1770751316.2200432,1770751316.2702377,125,CRITICAL,0.050194501876831055
1837,1770751316.243539,1770751316.2939827,125,CRITICAL,0.05044364929199219
1838,1770751316.2655544,1770751316.3160026,127,CRITICAL,0.05044817924499512
1839,1770751316.2916007,1770751316.342058,125,CRITICAL,0.05045723915100098
1840,1770751316.3144085,1770751316.3649278,126,CRITICAL,0.05051922798156738
1841,1770751316.338264,1770751316.388604,121,CRITICAL,0.05033993721008301
1842,1770751316.3623405,1770751316.4125967,122,CRITICAL,0.05025625228881836
1843,1770751316.386192,1770751316.436617,127,CRITICAL,0.050424814224243164
1845,1770751316.433297,1770751316.4836953,111,ALERT,0.05039834976196289
1846,1770751316.4565976,1770751316.5070188,126,CRITICAL,0.05042123794555664
1847,1770751316.4835508,1770751316.533777,118,ALERT,0.05022621154785156
1848,1770751316.510431,1770751316.5609472,122,CRITICAL,0.05051612854003906
1849,1770751316.5326219,1770751316.582925,119,ALERT,0.05030322074890137
1850,1770751316.5569365,1770751316.6071897,111,ALERT,0.05025315284729004
1852,1770751316.6061335,1770751316.656641,120,ALERT,0.050507545471191406
1854,1770751316.6490178,1770751316.699555,126,CRITICAL,0.050537109375
1855,1770751316.6708958,1770751316.721306,113,ALERT,0.05041027069091797
1856,1770751316.6939638,1770751316.7445974,123,CRITICAL,0.05063366889953613
1857,1770751316.7204688,1770751316.7708113,121,CRITICAL,0.050342559814453125
1858,1770751316.7443008,1770751316.7945552,119,ALERT,0.05025434494018555
1859,1770751316.768352,1770751316.818644,118,ALERT,0.050292015075683594
1860,1770751316.7908196,1770751316.8413832,122,CRITICAL,0.05056357383728027
1861,1770751316.8115964,1770751316.8623102,119,ALERT,0.05071377754211426
1862,1770751316.835056,1770751316.8856623,130,CRITICAL,0.05060625076293945
1863,1770751316.8543649,1770751316.9050179,120,ALERT,0.05065298080444336
1864,1770751316.8778765,1770751316.9283016,125,CRITICAL,0.050425052642822266
1865,1770751316.9012797,1770751316.951708,117,ALERT,0.05042839050292969
1866,1770751316.923366,1770751316.974019,118,ALERT,0.05065298080444336
1867,1770751316.9486825,1770751316.999087,110,ALERT,0.05040454864501953
1869,1770751316.9980812,1770751317.048394,114,ALERT,0.05031275749206543
1870,1770751317.0210521,1770751317.07149,114,ALERT,0.05043792724609375
1872,1770751317.065778,1770751317.1162014,123,CRITICAL,0.050423383712768555
1873,1770751317.0880075,1770751317.138224,115,ALERT,0.0502164363861084
1874,1770751317.111497,1770751317.1620798,116,ALERT,0.0505828857421875
1875,1770751317.13539,1770751317.186007,121,CRITICAL,0.05061697959899902
1877,1770751317.1882539,1770751317.2384686,117,ALERT,0.05021476745605469
1878,1770751317.2089996,1770751317.2594416,119,ALERT,0.05044198036193848
1879,1770751317.2334704,1770751317.2839077,117,ALERT,0.050437211990356445
1880,1770751317.255895,1770751317.306408,126,CRITICAL,0.05051302909851074
1881,1770751317.2774901,1770751317.3279388,129,CRITICAL,0.05044865608215332
1882,1770751317.3007743,1770751317.3512447,121,CRITICAL,0.05047035217285156
1883,1770751317.3236825,1770751317.3741117,124,CRITICAL,0.05042910575866699
1884,1770751317.3468716,1770751317.3973033,130,CRITICAL,0.05043172836303711
1886,1770751317.3942497,1770751317.4447381,126,CRITICAL,0.05048847198486328
1887,1770751317.4170814,1770751317.4673693,115,ALERT,0.05028796195983887
1888,1770751317.4454541,1770751317.4957068,122,CRITICAL,0.050252676010131836
1890,1770751317.4941516,1770751317.5446336,120,ALERT,0.05048203468322754
1891,1770751317.5181413,1770751317.568597,116,ALERT,0.05045580863952637
1892,1770751317.5386379,1770751317.588943,119,ALERT,0.05030512809753418
1893,1770751317.5625744,1770751317.612892,122,CRITICAL,0.05031752586364746
1894,1770751317.5874794,1770751317.6380804,119,ALERT,0.05060100555419922
1895,1770751317.6122677,1770751317.662591,112,ALERT,0.0503232479095459
1896,1770751317.6322944,1770751317.6825006,112,ALERT,0.05020618438720703
1897,1770751317.6558383,1770751317.7062516,119,ALERT,0.05041337013244629
1898,1770751317.6757302,1770751317.72599,121,CRITICAL,0.05025982856750488
1899,1770751317.7008522,1770751317.751111,128,CRITICAL,0.05025887489318848
1900,1770751317.7247176,1770751317.7750947,118,ALERT,0.05037713050842285
1901,1770751317.7498868,1770751317.8004777,123,CRITICAL,0.05059099197387695
1902,1770751317.7734456,1770751317.8238912,121,CRITICAL,0.050445556640625
1903,1770751317.796593,1770751317.8469324,119,ALERT,0.050339460372924805
1904,1770751317.8192222,1770751317.869776,123,CRITICAL,0.05055379867553711
1905,1770751317.8394883,1770751317.8901212,128,CRITICAL,0.05063295364379883
1906,1770751317.8600414,1770751317.9102855,126,CRITICAL,0.05024409294128418
1907,1770751317.8822844,1770751317.9327793,117,ALERT,0.05049490928649902
1908,1770751317.9086103,1770751317.958935,115,ALERT,0.05032467842102051
1910,1770751317.949632,1770751317.9999666,118,ALERT,0.05033469200134277
1911,1770751317.9714327,1770751318.0218453,129,CRITICAL,0.050412654876708984
1912,1770751317.9949584,1770751318.0454452,125,CRITICAL,0.05048680305480957
1913,1770751318.0188081,1770751318.0692766,113,ALERT,0.05046844482421875
1914,1770751318.040802,1770751318.0910459,114,ALERT,0.05024385452270508
1915,1770751318.0622466,1770751318.1126606,113,ALERT,0.050414085388183594
1916,1770751318.086169,1770751318.1366382,128,CRITICAL,0.050469160079956055
1917,1770751318.1055868,1770751318.1560025,129,CRITICAL,0.050415754318237305
1918,1770751318.1297925,1770751318.1803148,124,CRITICAL,0.0505223274230957
1919,1770751318.1506457,1770751318.2012181,119,ALERT,0.05057239532470703
1920,1770751318.1741295,1770751318.2246156,116,ALERT,0.050486087799072266
1922,1770751318.2185168,1770751318.268922,113,ALERT,0.050405263900756836
1923,1770751318.2435174,1770751318.2943435,121,CRITICAL,0.050826072692871094
1925,1770751318.2889304,1770751318.339321,116,ALERT,0.05039048194885254
1926,1770751318.3133233,1770751318.3640423,110,ALERT,0.05071902275085449
1927,1770751318.3406126,1770751318.3909335,110,ALERT,0.05032086372375488
1928,1770751318.3639772,1770751318.4144564,124,CRITICAL,0.05047917366027832
1929,1770751318.3904552,1770751318.4406335,130,CRITICAL,0.05017828941345215
1930,1770751318.4147923,1770751318.4651947,110,ALERT,0.05040240287780762
1931,1770751318.4403849,1770751318.490661,121,CRITICAL,0.05027604103088379
1932,1770751318.4624078,1770751318.5129514,126,CRITICAL,0.05054354667663574
1933,1770751318.4854395,1770751318.5358543,110,ALERT,0.0504148006439209
1934,1770751318.5077145,1770751318.5583436,123,CRITICAL,0.0506291389465332
1935,1770751318.5278902,1770751318.5781448,119,ALERT,0.05025458335876465
1936,1770751318.5543523,1770751318.6048656,130,CRITICAL,0.050513267517089844
1937,1770751318.5767505,1770751318.6271415,124,CRITICAL,0.05039095878601074
1938,1770751318.5983696,1770751318.6489964,113,ALERT,0.05062675476074219
1939,1770751318.6241374,1770751318.6743987,121,CRITICAL,0.05026125907897949
1940,1770751318.6504722,1770751318.7007287,118,ALERT,0.05025649070739746
1941,1770751318.676459,1770751318.726759,112,ALERT,0.050299882888793945
1942,1770751318.7003663,1770751318.7507029,124,CRITICAL,0.050336599349975586
1943,1770751318.7203214,1770751318.770648,117,ALERT,0.05032658576965332
1944,1770751318.7476594,1770751318.7979271,114,ALERT,0.050267696380615234
1945,1770751318.771143,1770751318.8214858,130,CRITICAL,0.05034279823303223
1946,1770751318.7969034,1770751318.847192,130,CRITICAL,0.05028867721557617
1947,1770751318.8213515,1770751318.8717456,119,ALERT,0.05039405822753906
1948,1770751318.846155,1770751318.896657,130,CRITICAL,0.05050206184387207
1949,1770751318.8675394,1770751318.918264,119,ALERT,0.05072450637817383
1950,1770751318.8984725,1770751318.9489799,118,ALERT,0.050507307052612305
1951,1770751318.9213786,1770751318.971811,129,CRITICAL,0.050432443618774414
1952,1770751318.9463258,1770751318.9968462,68,NORMAL,0.05052042007446289
1953,1770751318.968146,1770751319.018357,73,NORMAL,0.05021095275878906
1954,1770751318.9941623,1770751319.044475,80,NORMAL,0.05031275749206543
1955,1770751319.0183492,1770751319.0688572,89,NORMAL,0.05050802230834961
1956,1770751319.0442753,1770751319.0945196,65,NORMAL,0.05024433135986328
1957,1770751319.0670545,1770751319.1175625,82,NORMAL,0.05050802230834961
1958,1770751319.0909388,1770751319.1413991,74,NORMAL,0.0504603385925293
1959,1770751319.1122913,1770751319.1625576,66,NORMAL,0.050266265869140625
1960,1770751319.134507,1770751319.1850302,60,NORMAL,0.05052328109741211
1962,1770751319.1781614,1770751319.2287536,88,NORMAL,0.05059218406677246
1963,1770751319.2038617,1770751319.2541802,71,NORMAL,0.05031847953796387
1964,1770751319.2236876,1770751319.2741964,69,NORMAL,0.050508737564086914
1965,1770751319.2430165,1770751319.2934892,84,NORMAL,0.05047273635864258
1966,1770751319.2658815,1770751319.3162706,71,NORMAL,0.05038905143737793
1967,1770751319.2865303,1770751319.3369346,64,NORMAL,0.05040431022644043
1969,1770751319.330914,1770751319.381387,71,NORMAL,0.05047297477722168
1970,1770751319.355202,1770751319.4056156,66,NORMAL,0.05041360855102539
1971,1770751319.3775868,1770751319.428074,90,NORMAL,0.05048704147338867
1973,1770751319.4158173,1770751319.4662266,66,NORMAL,0.05040931701660156
1974,1770751319.4362657,1770751319.4864519,114,ALERT,0.0501861572265625
1975,1770751319.462048,1770751319.5124986,125,CRITICAL,0.05045056343078613
1976,1770751319.48459,1770751319.5347953,110,ALERT,0.050205230712890625
1977,1770751319.5042083,1770751319.5544252,122,CRITICAL,0.0502169132232666
1978,1770751319.526425,1770751319.5769315,120,ALERT,0.050506591796875
1979,1770751319.5467172,1770751319.597239,124,CRITICAL,0.0505218505859375
1980,1770751319.5683076,1770751319.6186643,116,ALERT,0.05035662651062012
1982,1770751319.612922,1770751319.6631646,111,ALERT,0.05024266242980957
1983,1770751319.6335907,1770751319.683936,119,ALERT,0.050345420837402344
1984,1770751319.6565902,1770751319.7069118,112,ALERT,0.05032157897949219
1985,1770751319.6777937,1770751319.7281091,114,ALERT,0.05031538009643555
1986,1770751319.701045,1770751319.7514067,124,CRITICAL,0.05036163330078125
1987,1770751319.7254539,1770751319.7758799,113,ALERT,0.05042600631713867
1988,1770751319.7450428,1770751319.7953794,130,CRITICAL,0.050336599349975586
1989,1770751319.7676225,1770751319.8182073,130,CRITICAL,0.05058479309082031
1991,1770751319.8079991,1770751319.8581998,113,ALERT,0.050200700759887695
1993,1770751319.8581302,1770751319.9084766,122,CRITICAL,0.05034637451171875
1994,1770751319.880443,1770751319.9306421,111,ALERT,0.050199031829833984
1997,1770751319.9545581,1770751320.0049636,124,CRITICAL,0.05040550231933594
1998,1770751319.9773118,1770751320.0276,120,ALERT,0.05028820037841797
1999,1770751320.0010908,1770751320.0515132,128,CRITICAL,0.05042243003845215
2000,1770751320.0254145,1770751320.0757163,124,CRITICAL,0.05030179023742676
2001,1770751320.0495596,1770751320.1000116,126,CRITICAL,0.05045199394226074
2002,1770751320.0727677,1770751320.1230626,128,CRITICAL,0.05029487609863281
2003,1770751320.094118,1770751320.1445699,125,CRITICAL,0.05045175552368164
2004,1770751320.1170297,1770751320.1673014,124,CRITICAL,0.05027174949645996
2005,1770751320.1419199,1770751320.1923192,111,ALERT,0.0503993034362793
2007,1770751320.187455,1770751320.2381306,125,CRITICAL,0.05067563056945801
2008,1770751320.2123673,1770751320.262598,112,ALERT,0.05023074150085449
2009,1770751320.2349124,1770751320.2854662,129,CRITICAL,0.05055379867553711
2011,1770751320.2814343,1770751320.3317583,124,CRITICAL,0.0503239631652832
2012,1770751320.3080976,1770751320.3584056,126,CRITICAL,0.0503079891204834
2013,1770751320.3289182,1770751320.3794134,110,ALERT,0.050495147705078125
2014,1770751320.358324,1770751320.4086864,116,ALERT,0.050362348556518555
2015,1770751320.3807657,1770751320.4310834,115,ALERT,0.05031776428222656
2016,1770751320.4021232,1770751320.4527333,118,ALERT,0.05061006546020508
2017,1770751320.4184244,1770751320.4690406,110,ALERT,0.05061626434326172
2018,1770751320.4364355,1770751320.486775,114,ALERT,0.050339460372924805
2019,1770751320.4608812,1770751320.51138,116,ALERT,0.05049872398376465
2020,1770751320.4821873,1770751320.532599,115,ALERT,0.05041170120239258
2021,1770751320.5049882,1770751320.5552683,115,ALERT,0.050280094146728516
2022,1770751320.528403,1770751320.5785794,121,CRITICAL,0.050176382064819336
2023,1770751320.5537705,1770751320.6042747,122,CRITICAL,0.050504207611083984
2024,1770751320.5735857,1770751320.6241076,127,CRITICAL,0.0505218505859375
2025,1770751320.598845,1770751320.649334,118,ALERT,0.050488948822021484
2026,1770751320.6193414,1770751320.6697772,120,ALERT,0.050435781478881836
2027,1770751320.6389318,1770751320.6894615,113,ALERT,0.05052971839904785
2028,1770751320.6615613,1770751320.7120454,127,CRITICAL,0.05048418045043945
2029,1770751320.6860917,1770751320.7367458,129,CRITICAL,0.05065417289733887
2030,1770751320.7096033,1770751320.760056,111,ALERT,0.05045270919799805
2032,1770751320.7510293,1770751320.8018537,122,CRITICAL,0.05082440376281738
2033,1770751320.7756746,1770751320.8259418,116,ALERT,0.05026721954345703
2034,1770751320.8021355,1770751320.8525627,129,CRITICAL,0.05042719841003418
2036,1770751320.8487341,1770751320.898995,129,CRITICAL,0.05026078224182129
2037,1770751320.8737984,1770751320.9242384,111,ALERT,0.050440073013305664
2038,1770751320.8970516,1770751320.947361,110,ALERT,0.05030941963195801
2039,1770751320.9195318,1770751320.970259,122,CRITICAL,0.050727128982543945
2040,1770751320.945046,1770751320.9955792,114,ALERT,0.050533294677734375
2041,1770751320.9701242,1770751321.0206895,122,CRITICAL,0.050565242767333984
2042,1770751320.9954293,1770751321.0459847,122,CRITICAL,0.05055546760559082
2043,1770751321.0169032,1770751321.0673027,125,CRITICAL,0.0503995418548584
2044,1770751321.03932,1770751321.0898805,121,CRITICAL,0.05056047439575195
2045,1770751321.0623415,1770751321.1127403,115,ALERT,0.050398826599121094
2046,1770751321.084953,1770751321.135312,122,CRITICAL,0.05035901069641113
2047,1770751321.1109025,1770751321.1615336,115,ALERT,0.050631046295166016
2048,1770751321.1310618,1770751321.1815565,127,CRITICAL,0.05049467086791992
2050,1770751321.1753032,1770751321.2258236,113,ALERT,0.05052042007446289
2051,1770751321.196393,1770751321.2468197,118,ALERT,0.05042672157287598
2052,1770751321.2179377,1770751321.268481,122,CRITICAL,0.05054330825805664
2053,1770751321.2402,1770751321.2903914,118,ALERT,0.050191402435302734
2054,1770751321.2591114,1770751321.3095078,129,CRITICAL,0.05039644241333008
