timestamp,active_devices,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,queue_length,packets_per_window,network_condition
1773165860.703,1,256.0,256.0,0.0,7.438973,0.009327,0,1,Stable
1773165860.706,1,256.0,256.0,0.0,0.003374,0.00889,0,1,Stable
1773165860.706,2,512.0,512.0,0.0,3.722836,0.009147,0,2,Stable
1773165860.709,1,256.0,256.0,0.0,7.440412,0.010144,0,1,Stable
1773165860.718,1,256.0,256.0,0.0,0.001956,0.010445,0,1,Stable
1773165860.721,1,256.0,256.0,0.0,0.002828,0.008452,0,1,Stable
1773165860.722,1,256.0,256.0,0.0,0.005299,0.014189,0,1,Stable
1773165860.723,1,256.0,256.0,0.0,0.000556,0.008771,0,1,Stable
1773165860.724,1,256.0,256.0,0.0,0.002899,0.010879,0,1,Stable
1773165860.727,1,256.0,256.0,0.0,0.005278,0.008911,0,1,Stable
1773165860.729,2,512.0,512.0,0.0,0.000214,0.010081,0,2,Stable
1773165860.739,1,256.0,256.0,0.0,0.001123,0.010034,0,1,Stable
1773165865.682,8,535552.0,534528.0,0.001912,0.044197,-0.00849,4,2092,Stable
1773165865.684,1,256.0,256.0,0.0,7.441479,7.453413,0,1,Stable
1773165865.689,1,256.0,256.0,0.0,7.450027,7.458077,0,1,Stable
1773165865.691,1,256.0,256.0,0.0,7.444956,7.455151,0,1,Stable
1773165865.693,1,256.0,256.0,0.0,0.000228,0.011796,0,1,Stable
1773165865.695,1,256.0,256.0,0.0,0.002708,0.012186,0,1,Stable
1773165865.695,1,256.0,256.0,0.0,7.443344,0.010068,0,1,Stable
1773165865.696,1,256.0,256.0,0.0,7.440667,0.011248,0,1,Stable
1773165865.704,1,256.0,256.0,0.0,0.001504,0.008564,0,1,Stable
1773165865.705,1,256.0,256.0,0.0,0.000573,0.010674,0,1,Stable
1773165865.705,1,256.0,256.0,0.0,0.001726,0.009815,0,1,Stable
1773165865.711,2,512.0,512.0,0.0,0.001912,0.01087,0,2,Stable
1773165865.714,1,256.0,256.0,0.0,7.441357,0.013794,0,1,Stable
1773165865.714,1,256.0,256.0,0.0,0.001488,0.010698,0,1,Stable
1773165865.716,1,256.0,256.0,0.0,0.000692,0.011366,0,1,Stable
1773165865.719,1,256.0,256.0,0.0,0.004652,0.013216,0,1,Stable
1773165865.724,1,256.0,256.0,0.0,0.00335,0.008016,0,1,Stable
1773165865.726,1,256.0,256.0,0.0,0.003211,0.010005,0,1,Stable
1773165865.732,1,256.0,256.0,0.0,0.00237,0.011424,0,1,Stable
1773165865.734,1,256.0,256.0,0.0,0.000293,0.010405,0,1,Stable
1773165870.695,8,546560.0,536320.0,0.018735,0.025813,0.002775,40,2135,Stable
1773165870.696,1,256.0,256.0,0.0,7.454674,7.462174,0,1,Stable
1773165870.697,1,256.0,256.0,0.0,7.4497,7.461179,0,1,Stable
1773165870.7,1,256.0,256.0,0.0,7.448558,7.458806,0,1,Stable
1773165870.701,1,256.0,256.0,0.0,0.001612,0.006928,0,1,Stable
1773165870.701,1,256.0,256.0,0.0,0.00533,0.007431,0,1,Stable
1773165870.705,1,256.0,256.0,0.0,0.002079,0.012566,0,1,Stable
1773165870.71,1,256.0,256.0,0.0,7.445554,0.015625,0,1,Stable
1773165870.715,1,256.0,256.0,0.0,0.00327,0.010198,0,1,Stable
1773165870.717,1,256.0,256.0,0.0,0.00372,0.011905,0,1,Stable
1773165870.721,2,512.0,512.0,0.0,3.721851,0.013068,0,2,Stable
1773165870.723,2,512.0,512.0,0.0,0.003459,0.008776,0,2,Stable
1773165870.728,1,256.0,256.0,0.0,0.002858,0.013056,0,1,Stable
1773165870.729,1,256.0,256.0,0.0,0.013016,0.005573,0,1,Stable
1773165870.739,1,256.0,256.0,0.0,0.005884,0.013676,0,1,Stable
1773165870.742,1,256.0,256.0,0.0,0.002726,0.011461,0,1,Stable
1773165870.743,1,256.0,256.0,0.0,0.001587,0.009134,0,1,Stable
1773165870.744,1,256.0,256.0,0.0,0.005894,0.01895,0,1,Stable
1773165870.745,1,256.0,256.0,0.0,0.001079,0.010839,0,1,Stable
1773165870.746,1,256.0,256.0,0.0,0.008729,0.010221,0,1,Stable
1773165875.699,8,548096.0,532992.0,0.027557,0.04526,-0.005119,59,2141,Stable
1773165875.699,1,256.0,256.0,0.0,7.433242,7.452945,0,1,Stable
1773165875.701,1,256.0,256.0,0.0,7.440793,7.449167,0,1,Stable
1773165875.708,1,256.0,256.0,0.0,0.001953,7.450992,0,1,Stable
1773165875.711,2,512.0,512.0,0.0,3.720209,0.011913,0,2,Stable
1773165875.713,1,256.0,256.0,0.0,7.442766,0.008226,0,1,Stable
1773165875.714,1,256.0,256.0,0.0,0.006362,0.016457,0,1,Stable
1773165875.718,1,256.0,256.0,0.0,7.441431,0.007736,0,1,Stable
1773165875.725,1,256.0,256.0,0.0,0.001525,0.009751,0,1,Stable
1773165875.727,1,256.0,256.0,0.0,0.007166,0.009291,0,1,Stable
1773165875.727,1,256.0,256.0,0.0,0.00465,0.014381,0,1,Stable
1773165875.729,1,256.0,256.0,0.0,0.003153,0.010942,0,1,Stable
1773165875.731,1,256.0,256.0,0.0,0.004979,0.001837,0,1,Stable
1773165875.736,1,256.0,256.0,0.0,0.001289,0.013092,0,1,Stable
1773165875.737,2,512.0,512.0,0.0,0.001047,0.013585,0,2,Stable
1773165875.742,1,256.0,256.0,0.0,0.004008,0.009084,0,1,Stable
1773165875.743,1,256.0,256.0,0.0,0.00513,0.004162,0,1,Stable
1773165875.744,1,256.0,256.0,0.0,0.001304,0.010666,0,1,Stable
1773165875.746,1,256.0,256.0,0.0,0.001939,0.009893,0,1,Stable
1773165875.747,1,256.0,256.0,0.0,0.008636,0.016372,0,1,Stable
1773165880.696,8,545024.0,531456.0,0.024894,0.045832,-0.008921,53,2129,Critical
1773165880.702,2,512.0,512.0,0.0,7.450542,7.461115,0,2,Critical
1773165880.703,1,256.0,256.0,0.0,0.009018,7.456048,0,1,Critical
1773165880.704,1,256.0,256.0,0.0,7.445994,7.456484,0,1,Critical
1773165880.709,1,256.0,256.0,0.0,0.001621,0.00966,0,1,Critical
1773165880.715,1,256.0,256.0,0.0,7.44844,0.010931,0,1,Critical
1773165880.717,3,768.0,768.0,0.0,4.965115,0.012747,0,3,Critical
1773165880.722,1,256.0,256.0,0.0,0.001379,0.014022,0,1,Critical
1773165880.724,2,512.0,512.0,0.0,0.004287,0.006968,0,2,Critical
1773165880.726,1,256.0,256.0,0.0,0.001541,0.010763,0,1,Critical
1773165880.736,2,512.0,512.0,0.0,0.00115,0.010905,0,2,Critical
1773165880.739,1,256.0,256.0,0.0,0.002815,0.01002,0,1,Critical
1773165880.739,1,256.0,256.0,0.0,0.00459,0.014269,0,1,Critical
1773165880.741,1,256.0,256.0,0.0,0.005291,0.016222,0,1,Critical
1773165880.743,2,512.0,512.0,0.0,0.003845,0.005418,0,2,Critical
1773165880.749,1,256.0,256.0,0.0,0.002216,0.013108,0,1,Critical
1773165880.753,2,512.0,512.0,0.0,0.002239,0.007171,0,2,Critical
1773165880.757,1,256.0,256.0,0.0,0.004768,0.011455,0,1,Critical
1773165880.758,1,256.0,256.0,0.0,0.001082,0.012026,0,1,Critical
1773165880.769,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773165885.697,8,542976.0,532736.0,0.018859,0.030069,0.009922,40,2121,Critical
1773165885.7,1,256.0,256.0,0.0,7.454913,7.461556,0,1,Critical
1773165885.701,1,256.0,256.0,0.0,0.008294,7.5e-05,0,1,Critical
1773165885.704,1,256.0,256.0,0.0,0.007936,0.003826,0,1,Critical
1773165885.709,1,512.0,256.0,0.5,7.462219,0.003062,1,2,Critical
1773165885.709,1,256.0,256.0,0.0,7.463689,7.466751,0,1,Critical
1773165885.712,1,256.0,256.0,0.0,7.461339,7.472154,0,1,Critical
1773165885.719,1,512.0,256.0,0.5,7.463702,0.003049,1,2,Critical
1773165885.721,2,512.0,512.0,0.0,7.458727,0.008128,0,2,Critical
1773165885.722,1,256.0,256.0,0.0,7.438348,0.016203,0,1,Critical
1773165885.731,1,256.0,256.0,0.0,0.001314,0.014889,0,1,Critical
1773165885.735,1,256.0,256.0,0.0,0.014653,0.014729,0,1,Critical
1773165885.74,1,256.0,256.0,0.0,0.001701,0.013188,0,1,Critical
1773165885.741,2,512.0,512.0,0.0,0.001522,0.007294,0,2,Critical
1773165885.743,1,256.0,256.0,0.0,0.00187,0.009563,0,1,Critical
1773165885.744,1,256.0,256.0,0.0,0.013526,0.016575,0,1,Critical
1773165885.75,1,256.0,256.0,0.0,0.000335,0.012853,0,1,Critical
1773165885.753,1,256.0,256.0,0.0,0.00149,0.002335,0,1,Critical
1773165885.756,1,512.0,256.0,0.5,0.008417,0.008158,1,2,Critical
1773165885.756,1,256.0,256.0,0.0,0.000245,0.014484,0,1,Critical
1773165890.702,2,1024.0,512.0,0.5,7.433379,7.634742,2,4,Critical
1773165890.702,8,1146880.0,462592.0,0.596652,0.07851,0.095834,2673,4480,Critical
1773165890.703,1,256.0,256.0,0.0,7.507153,7.630317,0,1,Critical
1773165890.704,1,256.0,256.0,0.0,0.009274,7.621043,0,1,Critical
1773165890.707,1,1280.0,256.0,0.8,0.049556,7.571487,4,5,Critical
1773165890.712,1,256.0,256.0,0.0,7.588508,7.6809,0,1,Critical
1773165890.721,1,2048.0,256.0,0.875,7.345792,7.573729,7,8,Critical
1773165890.728,1,256.0,256.0,0.0,0.090057,7.663786,0,1,Critical
1773165890.732,1,256.0,256.0,0.0,7.471143,7.609566,0,1,Critical
1773165890.739,1,3328.0,256.0,0.923077,0.109241,7.571659,12,13,Critical
1773165890.745,1,256.0,256.0,0.0,0.079782,7.651269,0,1,Critical
1773165890.748,1,1536.0,256.0,0.833333,0.103514,7.560273,5,6,Critical
1773165890.755,1,256.0,256.0,0.0,0.047841,7.6195,0,1,Critical
1773165890.757,1,256.0,256.0,0.0,0.085113,7.704613,0,1,Critical
1773165890.758,1,512.0,256.0,0.5,0.04463,7.61534,1,2,Critical
1773165890.765,1,512.0,256.0,0.5,7.494891,7.671038,1,2,Critical
1773165890.766,1,512.0,256.0,0.5,7.524037,7.68915,1,2,Critical
1773165890.766,1,2304.0,256.0,0.888889,0.085049,7.619564,8,9,Critical
1773165890.771,1,256.0,256.0,0.0,0.077722,7.697286,0,1,Critical
1773165890.776,1,3072.0,256.0,0.916667,0.119689,7.577597,11,12,Critical
1773165895.706,8,1434624.0,451328.0,0.685403,0.304819,0.045516,3841,5604,Critical
1773165895.709,1,2048.0,256.0,0.875,7.301717,7.527706,7,8,Critical
1773165895.713,1,256.0,256.0,0.0,7.483115,7.62067,0,1,Critical
1773165895.714,1,1536.0,256.0,0.833333,7.338713,7.48784,5,6,Critical
1773165895.716,1,256.0,256.0,0.0,0.089076,7.616783,0,1,Critical
1773165895.728,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773165895.738,1,3584.0,256.0,0.928571,0.121574,7.499095,13,14,Critical
1773165895.739,1,256.0,256.0,0.0,7.491103,7.636703,0,1,Critical
1773165895.74,2,2560.0,512.0,0.8,0.10054,7.5703,8,10,Critical
1773165895.74,1,256.0,256.0,0.0,7.570141,7.680424,0,1,Critical
1773165895.743,1,256.0,256.0,0.0,7.546607,7.665417,0,1,Critical
1773165895.744,1,512.0,256.0,0.5,0.036785,7.643639,1,2,Critical
1773165895.746,1,256.0,256.0,0.0,0.063405,7.707044,0,1,Critical
1773165895.755,1,256.0,256.0,0.0,0.03856,7.537656,0,1,Critical
1773165895.76,1,256.0,256.0,0.0,0.080884,7.677293,0,1,Critical
1773165895.762,1,1024.0,256.0,0.75,0.065411,7.641633,3,4,Critical
1773165895.765,1,512.0,256.0,0.5,0.035195,7.642098,1,2,Critical
1773165895.766,1,256.0,256.0,0.0,0.063323,7.600978,0,1,Critical
1773165895.767,1,512.0,256.0,0.5,0.039291,7.602807,1,2,Critical
1773165895.769,1,256.0,256.0,0.0,0.018642,7.584165,0,1,Critical
1773165900.714,8,1518848.0,456448.0,0.699477,0.271388,0.088245,4150,5933,Critical
1773165900.715,1,256.0,256.0,0.0,7.481645,7.648859,0,1,Critical
1773165900.72,1,512.0,256.0,0.5,7.397455,7.59228,1,2,Critical
1773165900.722,1,256.0,256.0,0.0,7.439126,7.677727,0,1,Critical
1773165900.728,2,4096.0,512.0,0.875,3.662622,7.578282,14,16,Critical
1773165900.732,1,1280.0,256.0,0.8,7.398002,7.564127,4,5,Critical
1773165900.739,1,1024.0,256.0,0.75,0.03038,7.610753,3,4,Critical
1773165900.744,1,256.0,256.0,0.0,0.047679,7.56311,0,1,Critical
1773165900.748,1,768.0,256.0,0.666667,0.035872,7.641855,2,3,Critical
1773165900.749,1,1536.0,256.0,0.833333,0.05325,7.557503,5,6,Critical
1773165900.75,1,256.0,256.0,0.0,0.079566,7.642676,0,1,Critical
1773165900.751,1,512.0,256.0,0.5,0.038435,7.60342,1,2,Critical
1773165900.754,1,256.0,256.0,0.0,7.467115,7.648469,0,1,Critical
1773165900.754,1,2560.0,256.0,0.9,7.32069,7.545945,9,10,Critical
1773165900.757,1,512.0,256.0,0.5,7.287493,7.537349,1,2,Critical
1773165900.761,1,256.0,256.0,0.0,0.09092,7.655047,0,1,Critical
1773165900.764,1,256.0,256.0,0.0,0.035346,7.678022,0,1,Critical
1773165900.768,1,1280.0,256.0,0.8,0.033126,7.524377,4,5,Critical
1773165900.778,1,512.0,256.0,0.5,0.023957,7.63109,1,2,Critical
1773165900.784,1,4608.0,256.0,0.944444,7.609407,0.068615,17,18,Critical
1773165905.709,1,256.0,256.0,0.0,7.541988,7.687952,0,1,Critical
1773165905.709,8,1412096.0,452096.0,0.67984,0.29009,0.088703,3750,5516,Critical
1773165905.714,1,1024.0,256.0,0.75,0.036117,7.651835,3,4,Critical
1773165905.722,2,2816.0,512.0,0.818182,3.801532,7.601327,9,11,Critical
1773165905.727,1,256.0,256.0,0.0,0.036245,7.590782,0,1,Critical
1773165905.727,1,256.0,256.0,0.0,7.523885,7.643328,0,1,Critical
1773165905.727,1,1024.0,256.0,0.75,0.036639,7.611477,3,4,Critical
1773165905.731,1,512.0,256.0,0.5,7.434978,7.595088,1,2,Critical
1773165905.732,1,256.0,256.0,0.0,0.068191,7.658973,0,1,Critical
1773165905.735,1,512.0,256.0,0.5,7.417258,7.500405,1,2,Critical
1773165905.735,1,256.0,256.0,0.0,7.479083,7.570043,0,1,Critical
1773165905.736,1,256.0,256.0,0.0,0.042014,7.612057,0,1,Critical
1773165905.739,1,2816.0,256.0,0.909091,0.103177,7.5083,10,11,Critical
1773165905.74,1,256.0,256.0,0.0,7.445157,7.616937,0,1,Critical
1773165905.742,1,256.0,256.0,0.0,0.063812,7.6589,0,1,Critical
1773165905.753,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773165905.757,1,256.0,256.0,0.0,0.07576,7.576164,0,1,Critical
1773165905.758,2,1536.0,512.0,0.666667,0.144118,7.623529,4,6,Critical
1773165905.759,1,2048.0,256.0,0.875,0.082199,7.63357,7,8,Critical
1773165905.76,1,512.0,256.0,0.5,7.472103,7.635603,1,2,Critical
1773165910.712,8,1413632.0,451840.0,0.680369,0.255409,0.070662,3757,5522,Unstable
1773165910.713,1,256.0,256.0,0.0,7.545414,7.687487,0,1,Unstable
1773165910.715,1,1792.0,256.0,0.857143,7.327751,7.556067,6,7,Unstable
1773165910.717,1,256.0,256.0,0.0,0.12537,7.681436,0,1,Unstable
1773165910.717,1,768.0,256.0,0.666667,7.302609,7.531396,2,3,Unstable
1773165910.718,3,1536.0,768.0,0.5,5.010575,7.640251,3,6,Unstable
1773165910.723,1,1280.0,256.0,0.8,7.35233,7.537277,4,5,Unstable
1773165910.725,1,1024.0,256.0,0.75,0.035918,7.623734,3,4,Unstable
1773165910.728,1,1536.0,256.0,0.833333,0.107287,7.51446,5,6,Unstable
1773165910.731,1,1536.0,256.0,0.833333,0.05739,7.566344,5,6,Unstable
1773165910.736,1,256.0,256.0,0.0,0.137057,7.674334,0,1,Unstable
1773165910.738,1,256.0,256.0,0.0,7.418853,7.66748,0,1,Unstable
1773165910.74,1,256.0,256.0,0.0,0.177151,7.691611,0,1,Unstable
1773165910.742,1,256.0,256.0,0.0,0.075269,7.606665,0,1,Unstable
1773165910.748,1,256.0,256.0,0.0,0.073324,7.747658,0,1,Unstable
1773165910.75,1,256.0,256.0,0.0,0.059853,7.666518,0,1,Unstable
1773165910.753,1,256.0,256.0,0.0,0.014289,7.614724,0,1,Unstable
1773165910.753,1,1280.0,256.0,0.8,0.018481,7.642186,4,5,Unstable
1773165910.754,1,512.0,256.0,0.5,0.066133,7.621354,1,2,Unstable
1773165910.76,1,256.0,256.0,0.0,0.069926,7.712112,0,1,Unstable
1773165915.71,8,1461504.0,453632.0,0.689613,0.309186,0.093529,3937,5709,Unstable
1773165915.71,1,768.0,256.0,0.666667,7.412081,7.554522,2,3,Unstable
1773165915.711,1,256.0,256.0,0.0,0.042543,7.597065,0,1,Unstable
1773165915.722,0,0.0,0.0,0.0,0.0,0.0,0,0,Unstable
1773165915.725,1,1280.0,256.0,0.8,0.036132,7.569895,4,5,Unstable
1773165915.726,1,256.0,256.0,0.0,0.062205,7.6321,0,1,Unstable
1773165915.726,1,768.0,256.0,0.666667,7.562634,7.64875,2,3,Unstable
1773165915.735,1,256.0,256.0,0.0,7.55341,7.662022,0,1,Unstable
1773165915.743,1,768.0,256.0,0.666667,7.442897,7.61792,2,3,Unstable
1773165915.745,1,256.0,256.0,0.0,0.112865,7.744965,0,1,Unstable
1773165915.745,1,256.0,256.0,0.0,7.50225,7.649099,0,1,Unstable
1773165915.745,1,2048.0,256.0,0.875,0.082723,7.662242,7,8,Unstable
1773165915.749,1,1024.0,256.0,0.75,0.079529,7.569571,3,4,Unstable
1773165915.751,1,256.0,256.0,0.0,0.044226,7.613797,0,1,Unstable
1773165915.753,1,256.0,256.0,0.0,0.010426,7.607493,0,1,Unstable
1773165915.755,1,256.0,256.0,0.0,7.556635,7.673651,0,1,Unstable
1773165915.757,1,1536.0,256.0,0.833333,0.051011,7.611231,5,6,Unstable
1773165915.759,2,512.0,512.0,0.0,0.012714,7.61234,0,2,Unstable
1773165915.763,1,256.0,256.0,0.0,0.097945,7.721716,0,1,Unstable
1773165915.764,1,256.0,256.0,0.0,0.032113,7.629178,0,1,Unstable
1773165920.714,8,1069312.0,498688.0,0.533637,0.236123,0.049699,2229,4177,Unstable
1773165920.718,1,256.0,256.0,0.0,7.459085,7.543119,0,1,Unstable
1773165920.719,1,256.0,256.0,0.0,7.477083,7.524096,0,1,Unstable
1773165920.721,1,256.0,256.0,0.0,0.008804,7.515292,0,1,Unstable
1773165920.724,1,256.0,256.0,0.0,0.000372,7.54569,0,1,Unstable
1773165920.726,1,256.0,256.0,0.0,0.012583,7.530536,0,1,Unstable
1773165920.731,2,1536.0,512.0,0.666667,3.746476,7.513107,4,6,Unstable
1773165920.736,1,256.0,256.0,0.0,0.035852,7.536842,0,1,Unstable
1773165920.738,1,256.0,256.0,0.0,7.459429,7.531624,0,1,Unstable
1773165920.744,1,256.0,256.0,0.0,0.01843,7.555271,0,1,Unstable
1773165920.745,1,768.0,256.0,0.666667,0.029973,7.525298,2,3,Unstable
1773165920.746,1,768.0,256.0,0.666667,0.006714,7.508577,2,3,Unstable
1773165920.754,1,256.0,256.0,0.0,0.071045,7.579623,0,1,Unstable
1773165920.76,1,512.0,256.0,0.5,7.4632,7.522444,1,2,Unstable
1773165920.761,1,2048.0,256.0,0.875,0.07617,7.503453,7,8,Unstable
1773165920.763,1,256.0,256.0,0.0,0.028081,7.553379,0,1,Unstable
1773165920.767,1,512.0,512.0,0.0,0.017831,7.52976,0,2,Unstable
1773165920.768,1,256.0,256.0,0.0,7.456012,7.526048,0,1,Unstable
1773165920.773,1,256.0,256.0,0.0,0.043174,7.546626,0,1,Unstable
1773165920.773,1,256.0,256.0,0.0,0.026147,7.556684,0,1,Unstable
1773165925.726,8,861696.0,502272.0,0.417112,0.146273,0.020345,1404,3366,Unstable
1773165925.733,1,768.0,256.0,0.666667,7.424782,7.518895,2,3,Unstable
1773165925.735,1,512.0,256.0,0.5,0.01802,7.500875,1,2,Unstable
1773165925.742,1,512.0,256.0,0.5,7.447541,7.507954,1,2,Unstable
1773165925.744,1,512.0,256.0,0.5,7.425605,7.523461,1,2,Unstable
1773165925.746,1,512.0,256.0,0.5,0.020175,7.51652,1,2,Unstable
1773165925.753,1,768.0,256.0,0.666667,7.450007,7.523882,2,3,Unstable
1773165925.754,1,256.0,256.0,0.0,7.459559,7.499729,0,1,Unstable
1773165925.762,3,768.0,768.0,0.0,2.489987,7.518609,0,3,Unstable
1773165925.768,1,256.0,256.0,0.0,0.021996,7.522871,0,1,Unstable
1773165925.774,1,256.0,256.0,0.0,0.000133,7.523749,0,1,Unstable
1773165925.775,1,256.0,256.0,0.0,0.002478,7.520653,0,1,Unstable
1773165925.784,1,256.0,256.0,0.0,0.001155,7.519498,0,1,Unstable
1773165925.788,1,256.0,256.0,0.0,7.463681,0.062363,0,1,Unstable
1773165925.791,1,512.0,256.0,0.5,0.001456,7.524328,1,2,Unstable
1773165925.795,1,256.0,256.0,0.0,0.014641,7.538969,0,1,Unstable
1773165925.796,1,768.0,256.0,0.666667,7.448393,0.075068,2,3,Unstable
1773165925.796,1,512.0,256.0,0.5,0.019481,7.519487,1,2,Unstable
1773165925.799,1,256.0,256.0,0.0,7.462025,7.537093,0,1,Unstable
1773165925.802,1,256.0,256.0,0.0,7.443356,0.076131,0,1,Unstable
1773165930.734,8,845312.0,497664.0,0.411266,0.124058,-0.007528,1358,3302,Unstable
1773165930.737,1,256.0,256.0,0.0,7.428271,7.523051,0,1,Unstable
1773165930.742,1,256.0,256.0,0.0,7.429928,7.512086,0,1,Unstable
1773165930.743,1,256.0,256.0,0.0,0.019177,7.530005,0,1,Unstable
1773165930.754,1,1280.0,256.0,0.8,7.411452,7.530903,4,5,Unstable
1773165930.756,1,768.0,256.0,0.666667,0.017779,7.512225,2,3,Unstable
1773165930.757,1,256.0,256.0,0.0,7.428293,7.518075,0,1,Unstable
1773165930.759,1,512.0,256.0,0.5,7.430914,7.4915,1,2,Unstable
1773165930.759,1,256.0,256.0,0.0,0.055268,7.567493,0,1,Unstable
1773165930.763,1,256.0,256.0,0.0,7.459564,7.535747,0,1,Unstable
1773165930.765,1,256.0,256.0,0.0,0.056605,7.548104,0,1,Unstable
1773165930.771,1,256.0,256.0,0.0,0.006609,7.537512,0,1,Unstable
1773165930.775,1,768.0,256.0,0.666667,0.049077,7.48667,2,3,Unstable
1773165930.776,1,768.0,256.0,0.666667,0.026765,7.510746,2,3,Unstable
1773165930.777,1,256.0,256.0,0.0,0.022596,7.509265,0,1,Unstable
1773165930.778,1,256.0,256.0,0.0,0.023638,7.534385,0,1,Unstable
1773165930.779,1,768.0,256.0,0.666667,0.018967,7.504084,2,3,Unstable
1773165930.782,1,1536.0,256.0,0.833333,0.040223,7.52727,5,6,Unstable
1773165930.783,1,256.0,256.0,0.0,0.006368,7.528016,0,1,Unstable
1773165930.784,1,256.0,256.0,0.0,0.022924,7.550194,0,1,Unstable
1773165935.737,8,850176.0,498944.0,0.413129,0.1391,-0.000587,1372,3321,Critical
1773165935.742,1,256.0,256.0,0.0,7.474354,7.538568,0,1,Critical
1773165935.743,1,256.0,256.0,0.0,7.449505,7.528052,0,1,Critical
1773165935.746,1,2048.0,256.0,0.875,7.384946,7.4917,7,8,Critical
1773165935.749,1,256.0,256.0,0.0,0.034404,7.526103,0,1,Critical
1773165935.753,1,256.0,256.0,0.0,7.479692,7.539362,0,1,Critical
1773165935.76,1,256.0,256.0,0.0,0.001089,7.527192,0,1,Critical
1773165935.76,1,768.0,256.0,0.666667,7.421856,7.519035,2,3,Critical
1773165935.763,2,768.0,512.0,0.333333,0.019946,7.52915,1,3,Critical
1773165935.768,1,512.0,256.0,0.5,0.005115,7.534247,1,2,Critical
1773165935.768,1,512.0,256.0,0.5,0.035878,7.507447,1,2,Critical
1773165935.773,1,512.0,256.0,0.5,0.011415,7.527153,1,2,Critical
1773165935.784,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773165935.789,1,768.0,256.0,0.666667,0.011593,7.522654,2,3,Critical
1773165935.792,2,512.0,512.0,0.0,3.735196,7.544031,0,2,Critical
1773165935.793,1,256.0,256.0,0.0,0.009593,7.524569,0,1,Critical
1773165935.793,1,256.0,256.0,0.0,0.000199,7.527352,0,1,Critical
1773165935.797,1,512.0,256.0,0.5,0.016313,7.53195,1,2,Critical
1773165935.799,1,256.0,256.0,0.0,0.02117,7.543824,0,1,Critical
1773165935.801,1,768.0,256.0,0.666667,7.493541,0.03381,2,3,Critical
1773165940.744,8,862208.0,500736.0,0.41924,0.143299,-0.007593,1412,3368,Critical
1773165940.744,1,1536.0,256.0,0.833333,7.385359,7.500452,5,6,Critical
1773165940.747,1,512.0,256.0,0.5,7.430817,7.522834,1,2,Critical
1773165940.747,1,256.0,256.0,0.0,0.03428,7.534732,0,1,Critical
1773165940.748,1,512.0,256.0,0.5,7.414902,7.521259,1,2,Critical
1773165940.75,1,256.0,256.0,0.0,0.01325,7.536084,0,1,Critical
1773165940.75,1,256.0,256.0,0.0,7.482768,7.530226,0,1,Critical
1773165940.751,1,512.0,256.0,0.5,0.017242,7.51749,1,2,Critical
1773165940.751,1,256.0,256.0,0.0,7.470406,7.559165,0,1,Critical
1773165940.757,1,256.0,256.0,0.0,7.439555,7.530994,0,1,Critical
1773165940.762,1,768.0,256.0,0.666667,0.019047,7.517037,2,3,Critical
1773165940.764,1,256.0,256.0,0.0,0.023006,7.540496,0,1,Critical
1773165940.766,1,256.0,256.0,0.0,0.014695,7.531732,0,1,Critical
1773165940.777,2,1280.0,512.0,0.6,0.019067,7.519479,3,5,Critical
1773165940.778,1,256.0,256.0,0.0,0.009271,7.53053,0,1,Critical
1773165940.785,1,256.0,256.0,0.0,0.027627,7.544841,0,1,Critical
1773165940.788,1,256.0,256.0,0.0,0.010937,7.519594,0,1,Critical
1773165940.788,1,768.0,256.0,0.666667,0.006726,7.53377,2,3,Critical
1773165940.792,1,512.0,256.0,0.5,0.016585,7.517185,1,2,Critical
1773165940.795,1,256.0,256.0,0.0,0.010125,7.54904,0,1,Critical
1773165945.757,8,1563136.0,431360.0,0.724042,0.198368,0.135573,4421,6106,Critical
1773165945.758,1,256.0,256.0,0.0,7.519297,7.673717,0,1,Critical
1773165945.759,1,256.0,256.0,0.0,0.032362,7.706079,0,1,Critical
1773165945.768,1,1280.0,256.0,0.8,7.422143,7.726109,4,5,Critical
1773165945.77,1,1536.0,256.0,0.833333,0.121607,7.604501,5,6,Critical
1773165945.772,3,2816.0,768.0,0.727273,4.982587,7.731015,8,11,Critical
1773165945.774,1,768.0,256.0,0.666667,7.40026,7.718935,2,3,Critical
1773165945.784,1,256.0,256.0,0.0,0.095567,7.741314,0,1,Critical
1773165945.787,1,1024.0,256.0,0.75,0.039063,7.702251,3,4,Critical
1773165945.79,1,256.0,256.0,0.0,0.079353,7.787011,0,1,Critical
1773165945.791,2,5888.0,512.0,0.913043,0.111191,7.659754,21,23,Critical
1773165945.793,1,256.0,256.0,0.0,7.597226,7.730351,0,1,Critical
1773165945.803,1,256.0,256.0,0.0,0.153718,7.839825,0,1,Critical
1773165945.805,1,1792.0,256.0,0.857143,0.131308,7.599044,6,7,Critical
1773165945.806,1,1792.0,256.0,0.857143,0.075675,7.76415,6,7,Critical
1773165945.811,1,256.0,256.0,0.0,0.184987,7.789488,0,1,Critical
1773165945.813,1,256.0,256.0,0.0,0.027765,7.626809,0,1,Critical
1773165945.818,1,768.0,256.0,0.666667,0.054599,7.73489,2,3,Critical
