timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition,predictor_source,prediction_confidence,estimated_lost_bytes,reordered_recovered_packets,receiver_overloaded,drain_max_ms,drain_avg_ms,drain_budget_hits,drain_backlog_hits
1778418974.1,10240.0,9472.0,0.107143,12.912407,77.908707,4,28,Critical,model,0.9966,288,4,0,0.213,0.093,0,0
1778418974.347,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9935,0,0,0,0.0,0.0,0,0
1778418974.592,20588.0,18432.0,0.088608,15.609533,72.811474,4,79,Critical,model,0.9229,539,24,0,0.155,0.066,0,0
1778418974.842,30460.0,30208.0,0.024793,16.846649,72.954139,5,121,Unstable,model,0.9987,255,56,1,0.263,0.055,0,1
1778418975.093,30976.0,27904.0,0.113821,16.890703,74.563619,4,123,Critical,model,0.995,896,56,0,0.135,0.063,0,0
1778418975.346,9984.0,10240.0,0.02439,15.142101,75.796884,4,41,Unstable,model,0.9945,64,15,0,0.224,0.074,0,0
1778418975.601,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9882,0,0,0,0.0,0.0,0,0
1778418975.847,20736.0,18688.0,0.098765,15.797285,70.847926,4,81,Critical,model,0.9897,512,32,0,0.215,0.069,0,0
1778418976.093,29440.0,27136.0,0.094017,19.299426,74.393594,4,117,Critical,model,0.9266,704,46,1,0.226,0.061,0,1
1778418976.343,30208.0,27392.0,0.10084,16.259156,73.938624,4,119,Critical,model,0.9937,768,41,0,0.133,0.057,0,0
1778418976.597,10496.0,11008.0,0.0,14.286435,79.851034,4,43,Unstable,model,0.9837,0,16,0,0.287,0.07,0,0
1778418976.85,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9896,0,0,0,0.0,0.0,0,0
1778418977.094,19712.0,18944.0,0.038961,17.678957,74.941603,6,77,Unstable,model,0.9877,192,30,1,0.273,0.082,0,2
1778418977.344,30208.0,28416.0,0.059322,17.276246,74.455046,4,118,Unstable,model,0.9945,448,45,1,0.364,0.078,0,2
1778418977.592,31744.0,29952.0,0.056452,19.007371,76.765095,4,124,Unstable,model,0.994,448,57,1,0.181,0.079,0,1
1778418977.847,14396.0,13676.0,0.046512,17.316219,75.364485,6,43,Unstable,model,0.9874,244,18,0,0.193,0.07,0,0
1778418978.093,1084.0,1084.0,0.0,22.585392,99.447966,1,1,Unstable,model,0.7426,0,0,0,0.101,0.101,0,0
1778418978.348,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9883,0,0,0,0.0,0.0,0,0
1778418978.593,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9982,0,0,0,0.0,0.0,0,0
1778418978.845,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9985,0,0,0,0.0,0.0,0,0
1778418979.092,16864.0,14080.0,0.153846,19.428344,73.170515,4,65,Critical,model,0.9995,696,22,1,0.257,0.084,0,1
1778418979.343,23032.0,23552.0,0.031579,14.067842,74.099771,4,95,Unstable,model,0.9984,194,32,1,0.269,0.083,0,1
1778418979.596,8704.0,7424.0,0.147059,16.169088,79.149929,4,34,Critical,model,0.9987,320,7,0,0.225,0.089,0,0
1778418979.843,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9959,0,0,0,0.0,0.0,0,0
1778418980.098,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9945,0,0,0,0.0,0.0,0,0
1778418980.348,11008.0,9984.0,0.093023,16.645273,73.809703,4,43,Critical,model,0.9311,256,12,0,0.373,0.114,0,0
1778418980.594,23296.0,21504.0,0.115789,18.524865,76.711396,4,95,Critical,model,0.9966,704,31,0,0.231,0.079,0,0
1778418980.843,20020.0,18688.0,0.090909,24.10905,78.860553,4,66,Critical,model,0.9809,461,31,0,0.224,0.088,0,0
1778418981.093,18412.0,16896.0,0.083333,18.751128,75.86438,2,48,Critical,model,0.7493,475,16,0,0.161,0.081,0,0
1778418981.347,18432.0,17664.0,0.041667,15.579291,75.561104,2,48,Unstable,model,0.9946,192,18,0,0.174,0.091,0,0
1778418981.594,18816.0,17664.0,0.061224,16.469536,72.895999,2,49,Unstable,model,0.9899,288,14,0,0.253,0.093,0,0
1778418981.851,19200.0,18816.0,0.039216,21.48022,70.959189,2,51,Unstable,model,0.9953,192,20,1,0.171,0.081,0,1
1778418982.098,7260.0,8028.0,0.0,22.48626,68.910887,3,19,Unstable,model,0.9892,0,7,0,0.175,0.089,0,0
1778418982.349,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.991,0,0,0,0.0,0.0,0,0
1778418982.592,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9986,0,0,0,0.0,0.0,0,0
1778418982.841,8448.0,6144.0,0.272727,19.364446,70.070952,2,22,Critical,model,0.9998,576,7,0,0.132,0.076,0,0
1778418983.094,18816.0,18816.0,0.02,23.088932,70.43568,2,50,Unstable,model,0.9815,96,27,0,0.136,0.071,0,0
1778418983.345,18432.0,17664.0,0.041667,17.076897,66.414092,2,48,Unstable,model,0.993,192,18,0,0.133,0.068,0,0
1778418983.592,18432.0,17280.0,0.081633,14.854606,71.38186,2,49,Unstable,model,0.824,384,11,0,0.188,0.073,0,0
1778418983.846,18048.0,18048.0,0.020833,18.682196,67.030242,2,48,Unstable,model,0.9972,96,22,0,0.159,0.076,0,0
1778418984.097,18816.0,17664.0,0.061224,17.567033,66.338052,2,49,Unstable,model,0.9925,288,15,0,0.18,0.072,0,0
1778418984.342,18048.0,16896.0,0.06383,15.235332,67.020454,2,47,Unstable,model,0.9929,288,11,0,0.136,0.067,0,0
1778418984.6,18816.0,17280.0,0.1,18.245888,65.223604,2,50,Critical,model,0.9871,480,18,0,0.213,0.067,0,0
1778418984.842,18816.0,18048.0,0.06,20.292084,69.10703,2,50,Unstable,model,0.9407,288,20,0,0.202,0.065,0,0
1778418985.092,18048.0,16896.0,0.06383,18.240073,67.196868,2,47,Unstable,model,0.9644,288,16,1,0.124,0.065,0,1
1778418985.344,7864.0,7480.0,0.111111,24.517506,69.218382,3,18,Critical,model,0.9995,192,7,0,0.238,0.099,0,0
1778418985.601,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9944,0,0,0,0.0,0.0,0,0
1778418985.842,14852.0,12800.0,0.090909,22.636042,65.329561,6,55,Critical,model,0.9223,513,22,0,0.217,0.066,0,0
1778418986.096,31524.0,30976.0,0.024194,16.571059,69.463962,5,124,Unstable,model,0.9978,202,42,1,0.175,0.059,0,2
1778418986.345,30208.0,28416.0,0.059322,18.998236,69.786847,4,118,Unstable,model,0.9978,448,57,1,0.18,0.065,0,1
1778418986.591,8960.0,8960.0,0.0,17.582389,69.579295,4,35,Unstable,model,0.9941,0,19,1,0.145,0.059,0,1
1778418986.848,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9897,0,0,0,0.0,0.0,0,0
1778418987.093,9216.0,8960.0,0.027778,15.531942,72.075163,4,36,Unstable,model,0.9935,64,12,0,0.159,0.079,0,0
1778418987.345,25856.0,23808.0,0.079208,18.593857,69.509927,4,101,Critical,model_low_conf,0.5236,512,35,0,0.195,0.082,0,0
1778418987.592,25344.0,23808.0,0.079208,18.8421,70.861624,4,101,Critical,model,0.638,512,38,0,0.12,0.06,0,0
1778418987.844,6912.0,7424.0,0.0,24.15047,75.433369,4,29,Unstable,model,0.9533,0,12,0,0.181,0.074,0,0
1778418988.1,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9884,0,0,0,0.0,0.0,0,0
1778418988.344,10752.0,9216.0,0.142857,23.501575,67.756924,4,42,Critical,model,0.9996,384,14,0,0.146,0.068,0,0
1778418988.592,24576.0,23040.0,0.0625,15.426654,66.141195,4,96,Unstable,model,0.9837,384,29,0,0.171,0.067,0,0
1778418988.842,24320.0,21760.0,0.123711,21.983006,72.400385,4,97,Critical,model,0.9981,768,34,0,0.232,0.073,0,0
1778418989.099,7680.0,7680.0,0.032258,19.480149,71.322823,4,31,Unstable,model,0.9941,64,12,0,0.111,0.069,0,0
1778418989.346,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.984,0,0,0,0.0,0.0,0,0
1778418989.598,10240.0,9216.0,0.1,16.679181,69.663101,4,40,Critical,model,0.9927,256,9,0,0.172,0.064,0,0
1778418989.844,24320.0,23552.0,0.031579,14.321063,69.550944,4,95,Unstable,model,0.9997,192,29,0,0.177,0.086,0,0
1778418990.098,25344.0,23296.0,0.080808,13.243701,69.467335,4,99,Unstable,model,0.7191,512,22,0,0.247,0.073,0,0
1778418990.351,7424.0,7424.0,0.0,13.680022,71.731641,4,29,Unstable,model,0.9869,0,12,0,0.128,0.066,0,0
1778418990.592,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.99,0,0,0,0.0,0.0,0,0
1778418990.845,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9988,0,0,0,0.0,0.0,0,0
1778418991.091,15872.0,12800.0,0.193548,16.252685,64.540029,4,62,Critical,model,0.9996,768,13,1,0.229,0.079,0,2
1778418991.342,24320.0,24064.0,0.030928,13.5727,72.249182,4,97,Unstable,model,0.9991,192,31,0,0.31,0.074,0,0
1778418991.596,24576.0,23296.0,0.061856,15.314079,72.457316,4,97,Unstable,model,0.9894,384,28,1,1.374,0.109,0,1
1778418991.851,10488.0,9808.0,0.058824,16.534857,71.052678,4,34,Unstable,model,0.9876,234,12,0,0.224,0.093,0,0
1778418992.099,2228.0,2228.0,0.0,14.305949,71.938276,2,2,Unstable,model,0.9836,0,0,0,0.187,0.187,0,0
1778418992.342,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9922,0,0,0,0.0,0.0,0,0
1778418992.595,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9986,0,0,0,0.0,0.0,0,0
1778418992.846,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9986,0,0,0,0.0,0.0,0,0
1778418993.092,15308.0,15104.0,0.0,14.226226,69.343704,4,59,Unstable,model,0.9919,51,19,0,0.172,0.068,0,0
1778418993.342,24596.0,23808.0,0.03125,15.919432,70.853613,4,96,Unstable,model,0.9994,197,27,0,0.334,0.07,0,0
1778418993.592,24832.0,24320.0,0.040404,13.357556,70.25727,4,99,Unstable,model,0.9996,256,27,0,0.146,0.059,0,0
1778418993.851,6912.0,6656.0,0.071429,209.825076,-735.40451,4,28,Critical,model,0.9966,128,6,0,0.145,0.067,0,0
1778418994.094,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9972,0,0,0,0.0,0.0,0,0
1778418994.342,14592.0,14080.0,0.035088,69.99106,68.429037,4,57,Critical,model,0.9944,128,16,0,0.134,0.062,0,0
1778418994.594,25600.0,23808.0,0.079208,11.842259,70.27905,6,101,Critical,model_low_conf,0.534,512,26,0,0.15,0.062,0,0
1778418994.843,24320.0,23552.0,0.041667,17.40423,69.46535,4,96,Unstable,model,0.9992,256,31,1,0.135,0.056,0,1
1778418995.092,7168.0,6912.0,0.035714,16.624839,68.192915,4,28,Unstable,model,0.9969,64,10,0,0.136,0.074,0,0
1778418995.348,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9953,0,0,0,0.0,0.0,0,0
1778418995.593,12288.0,8960.0,0.270833,18.924645,68.273224,6,48,Critical,model,0.9997,832,9,0,0.12,0.066,0,0
1778418995.842,24220.0,23552.0,0.061224,16.101179,67.854793,5,98,Unstable,model,0.9942,423,33,0,0.165,0.068,0,0
1778418996.098,8448.0,8192.0,0.030303,17.252676,77.01952,4,33,Unstable,model,0.9897,64,15,0,0.12,0.075,0,0
1778418996.344,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9968,0,0,0,0.0,0.0,0,0
1778418996.595,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9977,0,0,0,0.0,0.0,0,0
1778418996.843,16128.0,14848.0,0.079365,20.220091,70.351938,5,63,Unstable,model,0.5686,320,27,0,0.136,0.065,0,0
1778418997.095,23552.0,21504.0,0.096774,18.669557,72.561502,4,93,Critical,model,0.9354,576,29,1,0.144,0.063,0,1
1778418997.343,11372.0,11852.0,0.0,16.971719,74.388409,4,40,Unstable,model,0.9834,8,16,0,0.172,0.078,0,0
1778418997.599,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9938,0,0,0,0.0,0.0,0,0
1778418997.842,9832.0,8704.0,0.105263,13.847968,69.432104,4,38,Critical,model,0.9919,282,11,0,0.149,0.067,0,0
1778418998.094,25116.0,23040.0,0.090909,17.456637,71.683015,4,99,Critical,model,0.9523,583,31,0,0.151,0.059,0,0
1778418998.343,24576.0,23552.0,0.041667,16.910348,71.610192,4,96,Unstable,model,0.999,256,36,1,0.155,0.062,0,2
1778418998.598,7168.0,7424.0,0.0,13.864435,71.306878,4,29,Unstable,model,0.993,0,12,0,0.134,0.059,0,0
1778418998.842,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9912,0,0,0,0.0,0.0,0,0
1778418999.095,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9989,0,0,0,0.0,0.0,0,0
1778418999.343,11008.0,10752.0,0.023256,17.558257,72.085903,4,43,Unstable,model,0.9927,64,13,0,0.157,0.069,0,0
1778418999.593,24064.0,22272.0,0.084211,18.726272,74.099365,4,95,Unstable,model,0.7054,512,33,0,0.225,0.068,0,0
1778418999.843,25856.0,23808.0,0.079208,19.166816,70.029379,4,101,Unstable,model,0.6199,512,34,1,0.214,0.088,0,1
1778419000.092,6912.0,7424.0,0.0,18.950273,77.620128,4,29,Unstable,model,0.9761,0,9,0,0.872,0.113,0,0
1778419000.346,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9927,0,0,0,0.0,0.0,0,0
1778419000.595,10752.0,9728.0,0.095238,20.812693,71.5828,4,42,Critical,model,0.9501,256,16,0,0.138,0.058,0,0
1778419000.841,24064.0,22016.0,0.113402,19.218406,69.422148,4,97,Critical,model,0.9976,704,32,0,0.141,0.069,0,0
1778419001.094,7936.0,8704.0,0.0,18.243355,71.936804,4,34,Unstable,model,0.9584,0,16,0,0.115,0.069,0,0
1778419001.347,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9909,0,0,0,0.0,0.0,0,0
1778419001.595,11776.0,10752.0,0.086957,15.858026,73.385222,4,46,Critical,model,0.7353,256,15,0,0.16,0.064,0,0
1778419001.844,24832.0,23552.0,0.070707,17.218312,71.215995,4,99,Unstable,model,0.9198,448,33,1,0.152,0.061,0,2
1778419002.093,24320.0,23040.0,0.0625,16.325646,72.348007,4,96,Unstable,model,0.9907,384,29,0,0.286,0.071,0,0
1778419002.346,14092.0,13696.0,0.061224,16.787762,72.709291,4,49,Unstable,model,0.9862,227,14,0,0.121,0.066,0,0
1778419002.593,9976.0,8832.0,0.115385,21.062509,71.589356,1,26,Critical,model,0.9971,286,12,0,0.179,0.074,0,0
1778419002.848,12164.0,11136.0,0.09375,20.899773,73.814655,2,32,Critical,model,0.9936,257,11,0,0.092,0.063,0,0
1778419003.096,22528.0,18816.0,0.169492,16.013549,72.195798,3,59,Critical,model,0.9997,928,15,0,0.128,0.067,0,0
1778419003.343,26108.0,25728.0,0.056338,17.739171,70.042987,3,71,Unstable,model,0.9683,383,28,1,0.134,0.066,0,1
1778419003.601,10608.0,10608.0,0.043478,14.406529,78.861128,3,23,Unstable,model,0.987,96,9,0,0.118,0.079,0,0
1778419003.845,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9958,0,0,0,0.0,0.0,0,0
1778419004.092,10600.0,9984.0,0.037037,17.267246,73.380223,3,27,Unstable,model,0.9894,154,8,0,0.079,0.059,0,0
1778419004.345,29228.0,26496.0,0.092105,14.364761,73.468226,3,76,Critical,model,0.9265,683,21,1,0.181,0.068,0,1
1778419004.598,8832.0,8832.0,0.041667,18.175301,79.169263,3,24,Unstable,model,0.9878,96,9,0,0.13,0.078,0,0
1778419004.842,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9963,0,0,0,0.0,0.0,0,0
1778419005.098,11520.0,9984.0,0.133333,13.66364,68.45223,3,30,Critical,model,0.9964,384,6,0,0.121,0.068,0,0
1778419005.343,28032.0,26496.0,0.08,17.537815,71.912852,3,75,Critical,model,0.6511,576,25,1,0.219,0.074,0,1
1778419005.594,28800.0,26112.0,0.093333,20.052426,69.923843,3,75,Critical,model,0.9423,672,26,0,0.127,0.061,0,0
1778419005.847,26496.0,26112.0,0.042254,15.022558,71.253079,3,71,Unstable,model,0.998,288,29,0,0.222,0.072,0,0
1778419006.092,29184.0,26880.0,0.078947,18.987002,67.517539,3,76,Unstable,model,0.6294,576,31,0,0.152,0.079,0,0
1778419006.347,28416.0,24576.0,0.146667,18.146623,68.798766,3,75,Critical,model,0.9995,1056,26,0,0.215,0.092,0,0
1778419006.595,26496.0,26112.0,0.068493,19.734845,71.932803,3,73,Unstable,model,0.6127,480,25,1,0.405,0.08,0,1
1778419006.847,8064.0,8064.0,0.086957,17.651671,74.703035,3,23,Critical,model,0.7471,192,11,0,0.122,0.069,0,0
1778419007.099,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9935,0,0,0,0.0,0.0,0,0
1778419007.343,13056.0,9600.0,0.264706,19.394493,69.603796,3,34,Critical,model,0.9999,864,7,0,0.223,0.084,0,0
1778419007.593,28416.0,25344.0,0.12,16.431209,67.934455,3,75,Critical,model,0.9976,864,25,1,0.17,0.059,0,1
1778419007.849,10368.0,10368.0,0.035714,19.457746,77.530843,3,28,Unstable,model,0.9794,96,11,0,0.115,0.072,0,0
1778419008.098,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9867,0,0,0,0.0,0.0,0,0
1778419008.345,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9965,0,0,0,0.0,0.0,0,0
1778419008.596,18048.0,17280.0,0.042553,19.147216,68.655825,3,47,Unstable,model,0.9798,192,16,0,0.107,0.065,0,0
1778419008.842,28416.0,25344.0,0.108108,17.698851,71.819446,3,74,Critical,model,0.9965,768,21,1,0.155,0.061,0,2
1778419009.092,26496.0,25728.0,0.042857,15.969422,66.356862,3,70,Unstable,model,0.9974,288,25,0,0.189,0.066,0,0
1778419009.342,35176.0,29952.0,0.152174,18.13784,66.495639,4,92,Critical,model,0.9995,1306,25,0,0.198,0.066,0,0
1778419009.597,37620.0,35328.0,0.061224,19.829641,69.034869,4,98,Unstable,model,0.9776,669,36,0,0.149,0.057,0,0
1778419009.845,38016.0,33792.0,0.12,19.065348,69.41017,4,100,Critical,model,0.9958,1152,28,0,0.179,0.062,0,0
1778419010.093,36864.0,35712.0,0.060606,17.132277,70.377109,4,99,Unstable,model,0.9838,576,32,1,0.17,0.06,0,1
1778419010.341,12916.0,13272.0,0.0,17.147987,71.979269,4,31,Unstable,model,0.9909,34,14,0,0.146,0.076,0,0
1778419010.591,1036.0,1036.0,0.0,34.692526,44.584274,1,1,Critical,model,0.7437,0,0,0,0.085,0.085,0,0
1778419010.848,1032.0,1032.0,0.0,10.255575,60.777426,1,1,Unstable,model,0.9919,0,0,0,0.1,0.1,0,0
1778419011.1,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9964,0,0,0,0.0,0.0,0,0
1778419011.343,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9985,0,0,0,0.0,0.0,0,0
1778419011.601,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9987,0,0,0,0.0,0.0,0,0
1778419011.842,14512.0,13056.0,0.055556,16.431023,67.742203,4,54,Unstable,model,0.9691,364,16,0,0.341,0.106,0,0
1778419012.098,25128.0,23296.0,0.071429,16.05571,69.002809,4,98,Unstable,model,0.9529,458,32,0,0.393,0.113,0,0
1778419012.342,30724.0,29440.0,0.053763,17.268785,69.136953,4,93,Unstable,model,0.9984,459,34,0,0.212,0.095,0,0
1778419012.595,26496.0,25344.0,0.043478,15.243404,70.338968,3,69,Unstable,model,0.9975,288,18,0,0.293,0.101,0,0
1778419012.843,28416.0,26112.0,0.081081,16.855903,63.853657,3,74,Unstable,model,0.6783,576,22,1,0.158,0.076,0,1
1778419013.099,8064.0,7680.0,0.047619,13.7537,65.589964,3,21,Unstable,model,0.9961,96,7,0,0.417,0.132,0,0
1778419013.346,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9944,0,0,0,0.0,0.0,0,0
1778419013.591,12964.0,11008.0,0.122449,13.647307,62.799531,4,49,Critical,model,0.9929,489,16,0,0.227,0.105,0,0
1778419013.844,31748.0,28928.0,0.103175,15.837469,64.606909,4,126,Critical,model,0.993,903,42,1,0.61,0.115,0,4
1778419014.097,29440.0,28416.0,0.067227,17.212623,65.662814,4,119,Unstable,model,0.928,512,45,1,0.294,0.106,0,1
1778419014.342,11896.0,11940.0,0.0,16.224933,63.362706,4,40,Unstable,model,0.9925,53,16,0,0.221,0.118,0,0
1778419014.601,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9883,0,0,0,0.0,0.0,0,0
1778419014.842,11568.0,10496.0,0.068182,13.068647,66.643343,5,44,Unstable,model,0.8821,268,11,1,0.407,0.083,0,1
1778419015.093,31248.0,29440.0,0.065041,13.999118,63.667113,4,123,Unstable,model,0.9206,520,37,0,0.249,0.088,0,0
1778419015.342,29952.0,29440.0,0.041667,18.423172,64.776578,4,120,Unstable,model,0.998,320,45,0,0.259,0.086,0,0
1778419015.593,20968.0,21248.0,0.014706,17.873554,64.167297,4,68,Unstable,model,0.9968,134,29,0,0.551,0.108,0,0
1778419015.843,19556.0,19200.0,0.019608,13.202987,63.998828,3,51,Unstable,model,0.9964,185,17,0,0.253,0.111,0,0
1778419016.094,19584.0,18048.0,0.078431,15.051715,58.884418,2,51,Unstable,model,0.659,384,15,0,0.239,0.095,0,0
1778419016.348,18432.0,17280.0,0.0625,12.511248,63.104131,2,48,Unstable,model,0.9948,288,14,0,0.355,0.093,0,0
1778419016.595,17664.0,17280.0,0.0625,11.972427,60.573488,2,48,Unstable,model,0.9826,288,12,0,0.163,0.088,0,0
1778419016.849,19200.0,18048.0,0.06,12.904345,56.846411,2,50,Unstable,model,0.9912,288,13,0,0.152,0.072,0,0
1778419017.095,18816.0,17664.0,0.08,14.722954,57.697053,2,50,Critical,model,0.9114,384,13,0,0.113,0.062,0,0
1778419017.348,18816.0,17280.0,0.1,15.090084,53.188578,2,50,Critical,model,0.9935,480,16,0,0.18,0.083,0,0
1778419017.592,17664.0,17280.0,0.021739,14.75846,56.21988,2,46,Unstable,model,0.997,96,17,0,0.24,0.082,0,0
1778419017.849,18816.0,17664.0,0.061224,12.44844,53.187811,2,49,Unstable,model,0.9951,288,13,0,0.521,0.092,0,0
1778419018.094,18048.0,17280.0,0.042553,12.133821,57.511494,2,47,Unstable,model,0.9971,192,12,0,0.165,0.077,0,0
1778419018.345,18432.0,17280.0,0.0625,15.117566,56.404071,2,48,Unstable,model,0.9683,288,17,0,0.166,0.071,0,0
1778419018.594,18816.0,17664.0,0.061224,13.784761,58.556396,2,49,Unstable,model,0.9892,288,13,0,0.267,0.084,0,0
1778419018.844,23372.0,21888.0,0.065574,9.874239,56.740125,3,61,Unstable,model,0.9811,371,12,1,0.259,0.093,0,1
1778419019.097,9876.0,9820.0,0.0,16.864928,59.190728,3,22,Unstable,model,0.9929,14,9,0,0.241,0.101,0,0
1778419019.351,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9921,0,0,0,0.0,0.0,0,0
1778419019.593,13116.0,11904.0,0.088235,13.982742,53.470142,3,34,Critical,model,0.8287,303,8,1,0.172,0.068,0,1
1778419019.842,26880.0,24192.0,0.112676,11.067716,53.761354,3,71,Critical,model,0.9946,770,14,1,0.279,0.071,0,1
1778419020.092,27648.0,26496.0,0.041667,14.059271,58.293781,3,72,Unstable,model,0.9981,288,23,0,0.276,0.074,0,0
1778419020.349,28416.0,28800.0,0.0,13.702733,58.335619,3,75,Unstable,model,0.9957,0,24,0,0.229,0.072,0,0
1778419020.591,27264.0,26880.0,0.014085,11.781386,52.835791,3,71,Unstable,model,0.9991,96,19,0,0.281,0.074,0,0
1778419020.842,34932.0,33792.0,0.032967,12.190748,47.984221,4,91,Unstable,model,0.9997,285,19,1,0.42,0.077,0,1
1778419021.095,9216.0,8832.0,0.041667,11.948078,51.992966,4,24,Unstable,model,0.9981,96,5,0,0.233,0.07,0,0
1778419021.342,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.996,0,0,0,0.0,0.0,0,0
1778419021.594,18432.0,17664.0,0.041667,11.332232,49.238138,4,48,Unstable,model,0.9919,192,10,0,0.144,0.069,0,0
1778419021.842,37248.0,34944.0,0.071429,10.759673,51.919269,4,98,Unstable,model,0.929,672,22,0,0.231,0.068,0,0
1778419022.096,37248.0,36480.0,0.020619,11.226067,48.209833,4,97,Unstable,model,0.9986,192,17,0,0.208,0.08,0,0
1778419022.342,31488.0,30336.0,0.036585,10.722191,48.840333,4,82,Unstable,model,0.9995,288,15,1,0.172,0.082,0,1
1778419022.596,9148.0,9148.0,0.083333,10.854277,52.292022,5,24,Unstable,model,0.6412,192,5,0,0.212,0.116,0,0
1778419022.847,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9966,0,0,0,0.0,0.0,0,0
1778419023.094,13440.0,13440.0,0.0,13.149779,52.453198,4,35,Unstable,model,0.9941,0,8,0,0.419,0.108,0,0
1778419023.345,28800.0,27648.0,0.04,14.743888,47.667715,4,75,Unstable,model,0.9986,288,21,1,0.259,0.102,0,1
1778419023.597,30720.0,30336.0,0.024691,10.604768,49.228249,4,81,Unstable,model,0.9989,192,17,0,0.283,0.102,0,0
1778419023.842,34944.0,34176.0,0.021978,11.654934,50.920454,4,91,Unstable,model,0.9996,192,24,0,0.247,0.089,0,0
1778419024.093,35328.0,35328.0,0.0,11.527007,49.916436,4,92,Unstable,model,0.9993,0,20,0,0.558,0.113,0,0
1778419024.342,30336.0,29952.0,0.012658,10.911654,47.614801,4,79,Unstable,model,0.9991,96,16,1,0.178,0.099,0,2
1778419024.597,11636.0,11636.0,0.0,8.639087,53.678596,4,23,Unstable,model,0.992,0,3,0,0.427,0.134,0,0
1778419024.846,0.0,0.0,0.0,0.0,0.0,0,0,Stable,model,0.9972,0,0,0,0.0,0.0,0,0
1778419025.097,143068.0,139264.0,0.023339,36.580763,3.526167,4,557,Critical,model_low_conf,0.5908,951,153,1,0.37,0.085,0,5
1778419025.341,29696.0,29440.0,0.025424,10.05827,40.985532,4,118,Unstable,model,0.9988,192,34,1,0.378,0.104,0,3
1778419025.596,30976.0,30720.0,0.008264,8.304836,42.633665,4,121,Unstable,model,0.9905,64,24,0,0.349,0.088,0,0
1778419025.844,34804.0,33664.0,0.039604,10.64714,43.908173,4,101,Unstable,model,0.9971,427,24,0,0.235,0.081,0,0
1778419026.095,34944.0,34176.0,0.032609,10.812157,41.591197,4,92,Unstable,model,0.9992,383,18,0,0.446,0.089,0,0
1778419026.346,37632.0,37632.0,0.0,10.605058,42.673938,4,98,Unstable,model,0.995,0,19,0,0.196,0.075,0,0
1778419026.593,38016.0,35712.0,0.060606,8.382641,42.665494,4,99,Unstable,model,0.9884,576,18,0,0.184,0.077,0,0
1778419026.846,36096.0,36096.0,0.020833,9.796239,42.699068,4,96,Unstable,model,0.9979,192,19,0,0.357,0.076,0,0
1778419027.094,36096.0,36480.0,0.0,11.894108,43.458843,4,95,Unstable,model,0.9973,0,27,0,0.189,0.079,0,0
1778419027.343,38016.0,35712.0,0.060606,9.947179,42.629706,4,99,Unstable,model,0.9955,576,17,0,0.195,0.064,0,0
1778419027.591,37248.0,36096.0,0.030928,10.861437,39.638212,4,97,Unstable,model,0.9991,288,26,1,0.199,0.07,0,1
